Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Grim Initiate","Grim Initiate","War of the spark 1/31/23","War of the Spark","WAR","130","$0.20","$1.20","","6x","","","","C","Creature — Zombie Warrior","1","{R}","Red","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","461057","""First strike
When Grim Initiate dies, amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","1","1","0","USD","29b6ec9d-3861-48bf-a198-dc7efba5d89c","187232","3990389","","Jason Felix","war"
"Guild Globe","Guild Globe","War of the spark 1/31/23","War of the Spark","WAR","239","$0.20","$0.40","","2x","","","","C","Artifact","2","{2}","","""""","461166","""When Guild Globe enters the battlefield, draw a card.
{2}, {T}, Sacrifice Guild Globe: Add two mana of different colors.""","0","0","0","USD","a7faf99e-f61f-46cb-a275-2e12c41f1e31","188888","4006858","","Daniel Ljunggren","war"
"Heartfire","Heartfire","War of the spark 1/31/23","War of the Spark","WAR","131","$0.19","$0.76","","4x","","","","C","Instant","2","{1}{R}","Red","""• You must sacrifice exactly one creature or planeswalker to cast this spell; you can’t cast it without sacrificing one, and you can’t sacrifice additional permanents.
• Players can respond to Heartfire only after it’s been cast and all its costs have been paid. No one can try to destroy the permanent you sacrificed to stop you from casting this spell.""","461058","""As an additional cost to cast this spell, sacrifice a creature or planeswalker.
Heartfire deals 4 damage to any target.""","0","0","0","USD","7db219ea-2ed1-4a86-955c-d61ecedbc019","188301","3999073","","Craig J Spearing","war"
"Herald of the Dreadhorde","Herald of the Dreadhorde","War of the spark 1/31/23","War of the Spark","WAR","93","$0.17","$0.51","","3x","","","","C","Creature — Zombie Warrior","4","{3}{B}","Black","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","461020","""When Herald of the Dreadhorde dies, amass Zombies 2. (Put two +1/+1 counters on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","3","2","0","USD","d7ae9cb7-a3af-4224-89a5-a72f4d09dacf","187121","3989506","","Heonhwa Choe","war"
"Honor the God-Pharaoh","Honor the God-Pharaoh","War of the spark 1/31/23","War of the Spark","WAR","132","$0.20","$0.40","","2x","","","","C","Sorcery","3","{2}{R}","Red","""• You must discard exactly one card to cast Honor the God-Pharaoh; you can’t cast it without discarding a card, and you can’t discard additional cards.
• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","461059","""As an additional cost to cast this spell, discard a card.
Draw two cards. Amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","0","0","0","USD","75844d13-74f5-4008-9bc6-2f6d04f378aa","187203","3990107","","David Palumbo","war"
"Invading Manticore","Invading Manticore","War of the spark 1/31/23","War of the Spark","WAR","134","$0.15","$0.45","","3x","","","","C","Creature — Zombie Manticore","6","{5}{R}","Red","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","461061","""When Invading Manticore enters the battlefield, amass Zombies 2. (Put two +1/+1 counters on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","4","5","0","USD","674e408b-f052-451c-9bf9-ac6f98753a9d","187252","3990519","","Jehan Choo","war"
"Iron Bully","Iron Bully","War of the spark 1/31/23","War of the Spark","WAR","240","$0.16","$0.48","","3x","","","","C","Artifact Creature — Golem","3","{3}","","""• Iron Bully can be the target of its own ability.""","461167","""Menace (This creature can't be blocked except by two or more creatures.)
When Iron Bully enters the battlefield, put a +1/+1 counter on target creature.""","1","1","0","USD","ded2c66e-402c-4d5c-b987-402679aa914b","188214","3998037","","Aaron Miller","war"
"Ironclad Krovod","Ironclad Krovod","War of the spark 1/31/23","War of the Spark","WAR","19","$0.15","$0.30","","2x","","","","C","Creature — Beast","4","{3}{W}","White","""""","460946","""""","2","5","0","USD","afb16895-6542-405e-9793-154ffc439f23","188869","4006722","","Sam Rowan","war"
"Island","Island","War of the spark 1/31/23","War of the Spark","WAR","253","$0.20","$0.40","","2x","","","","C","Basic Land — Island","0","","Land","""""","461180","""({T}: Add {U}.)""","0","0","0","USD","7014b9fc-a906-4ffd-a482-22ba8dbe3b4a","188361","4001845","","Adam Paquette","war"
"Island","Island","War of the spark 1/31/23","War of the Spark","WAR","254","$0.20","$0.60","","3x","","","","C","Basic Land — Island","0","","Land","""""","461181","""({T}: Add {U}.)""","0","0","0","USD","40eb7b85-8c0f-4311-85f3-11bcb45ba0b6","187134","3989636","","Richard Wright","war"
"Island","Island","War of the spark 1/31/23","War of the Spark","WAR","255","$0.19","$0.38","","2x","","","","C","Basic Land — Island","0","","Land","""""","461182","""({T}: Add {U}.)""","0","0","0","USD","a24e28a0-a10f-4324-b008-09564e85573e","188309","3999134","","Kirsten Zirngibl","war"
"Jaya's Greeting","Jaya's Greeting","War of the spark 1/31/23","War of the Spark","WAR","136","$0.18","$1.26","","7x","","","","C","Instant","2","{1}{R}","Red","""• If the target creature is an illegal target by the time Jaya’s Greeting tries to resolve, the spell doesn’t resolve. You won’t scry 1.""","461063","""Jaya's Greeting deals 3 damage to target creature. Scry 1.""","0","0","0","USD","ec66f169-5cf9-4d7c-a5ab-c64fc4801358","188357","4001445","","Victor Adame Minguez","war"
"Kasmina's Transmutation","Kasmina's Transmutation","War of the spark 1/31/23","War of the Spark","WAR","57","$0.20","$0.80","","4x","","","","C","Enchantment — Aura","2","{1}{U}","Blue","""• Kasmina’s Transmutation overwrites all previous effects that set the creature’s base power and toughness to specific values. Any power- or toughness-setting effects that start to apply after Kasmina’s Transmutation becomes attached to a creature will overwrite this effect.
• Effects that modify a creature’s power and/or toughness, such as the effect of Bleeding Edge, will apply to the creature no matter when they started to take effect. The same is true for any counters that change its power and/or toughness.
• If the affected creature gains an ability after Kasmina’s Transmutation becomes attached to it, it will keep that ability.""","460984","""Enchant creature
Enchanted creature loses all abilities and has base power and toughness 1/1.""","0","0","0","USD","a9771412-695a-4e89-b146-0e3a7336d319","188324","3999309","","Uriah Voth","war"
"Kaya's Ghostform","Kaya's Ghostform","War of the spark 1/31/23","War of the Spark","WAR","94","$0.75","$3.00","","4x","","","","C","Enchantment — Aura","1","{B}","Black","""• Kaya’s Ghostform can enchant a token, but its last ability won’t return the token to the battlefield.
• Kaya’s Ghostform is put into your graveyard once the enchanted permanent leaves the battlefield. It doesn’t return to the battlefield with that permanent.
• If an effect exiles the enchanted permanent and immediately returns it to the battlefield, the last ability of Kaya’s Ghostform triggers but will have no effect. If an effect exiles the enchanted permanent and would return it to the battlefield at a later time, Kaya’s Ghostform will return that card to the battlefield and it won’t be returned later.
• If another player gains control of the enchanted permanent, Kaya’s Ghostform will be put into your graveyard.
• If the enchanted permanent is put into a graveyard or exile but leaves that zone before the last ability of Kaya’s Ghostform resolves, that card stays in its new zone, even if that zone is also a graveyard or exile. You don’t return it to the battlefield.
• If Kaya’s Ghostform and the enchanted permanent are both put into graveyards and/or exiled at the same time, the enchanted permanent will be returned to the battlefield.
• If Kaya’s Ghostform enchants a permanent you control but don’t own, that permanent will return to the battlefield under your control when it dies or is exiled. In a multiplayer game, if a player leaves the game, all cards that player owns leave as well. If you leave the game, any creatures you control from Kaya’s Ghostform’s effect are exiled.""","461021","""Enchant creature or planeswalker you control
When enchanted permanent dies or is put into exile, return that card to the battlefield under your control.""","0","0","0","USD","98f3be88-24e2-433f-9138-f0cb59d09a0f","187181","3989912","","Johan Grenier","war"
"Kiora's Dambreaker","Kiora's Dambreaker","War of the spark 1/31/23","War of the Spark","WAR","58","$0.19","$0.57","","3x","","","","C","Creature — Leviathan","6","{5}{U}","Blue","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.""","460985","""When Kiora's Dambreaker enters the battlefield, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","5","6","0","USD","acd61fb0-a82b-4f46-8043-c6b89764720b","187222","3990264","","Mathias Kollros","war"
"Kraul Stinger","Kraul Stinger","War of the spark 1/31/23","War of the Spark","WAR","165","$0.18","$0.54","","3x","","","","C","Creature — Insect Assassin","3","{2}{G}","Green","""• This free card preview was provided to Scryfall by Wizards of the Coast. Thank you!""","461092","""Deathtouch""","2","2","0","USD","46b88fe9-2450-47ee-ac1e-bbbccbf5684f","188863","4006662","","Randy Vargas","war"
"Kronch Wrangler","Kronch Wrangler","War of the spark 1/31/23","War of the Spark","WAR","166","$0.15","$0.60","","4x","","","","C","Creature — Human Warrior","2","{1}{G}","Green","""• The entering creature must have power 4 or greater as it enters the battlefield, or Kronch Wrangler’s ability won’t trigger. Static abilities that raise (or lower) a creature’s power are taken into account. However, you can’t have a creature with power 3 or less enter the battlefield, raise its power with a spell, an activated ability, or a triggered ability, and have Kronch Wrangler’s ability trigger.
• If the entering creature’s power changes to 3 or less after it has entered the battlefield, you’ll still put a +1/+1 counter on Kronch Wrangler.
• If Kronch Wrangler’s power is raised to 4 or greater as it enters the battlefield, it will cause its own ability to trigger.""","461093","""Trample
Whenever a creature with power 4 or greater enters the battlefield under your control, put a +1/+1 counter on Kronch Wrangler.""","2","1","0","USD","8f41d22a-ee37-4d69-a9ca-98c91315b9e6","188394","4003960","","Steve Prescott","war"
"Law-Rune Enforcer","Law-Rune Enforcer","War of the spark 1/31/23","War of the Spark","WAR","20","$0.15","$0.75","","5x","","","","C","Creature — Human Soldier","1","{W}","White","""• Tokens that aren’t a copy of something else don’t have a mana cost. Anything without a mana cost normally has a converted mana cost of 0.
• If a permanent has {X} in its mana cost, X is considered to be 0.""","460947","""{1}, {T}: Tap target creature with mana value 2 or greater.""","1","2","0","USD","a3d39238-e21d-4345-84c8-648ef3a66703","188350","4001385","","Eric Deschamps","war"
"Lazotep Behemoth","Lazotep Behemoth","War of the spark 1/31/23","War of the Spark","WAR","95","$0.15","$0.60","","4x","","","","C","Creature — Zombie Hippo","5","{4}{B}","Black","""""","461022","""""","5","4","0","USD","b4be6f22-e9e8-462a-956b-e1c78bbadacc","187250","3990499","","Zezhou Chen","war"
"Lazotep Reaver","Lazotep Reaver","War of the spark 1/31/23","War of the Spark","WAR","96","$0.24","$1.44","","6x","","","","C","Creature — Zombie Beast","2","{1}{B}","Black","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","461023","""When Lazotep Reaver enters the battlefield, amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","1","2","0","USD","594bbe43-a8aa-42aa-bc49-cb4f3bc05cad","187251","3990509","","Craig J Spearing","war"
"Loxodon Sergeant","Loxodon Sergeant","War of the spark 1/31/23","War of the Spark","WAR","21","$0.18","$0.54","","3x","","","","C","Creature — Elephant Soldier","4","{3}{W}","White","""• Loxodon Sergeant’s triggered ability affects only creatures you control at the time it resolves. Creatures you begin to control later in the turn won’t gain vigilance.
• Gaining vigilance any time after the moment you choose to attack with a creature won’t cause it to become untapped.""","460948","""Vigilance
When Loxodon Sergeant enters the battlefield, other creatures you control gain vigilance until end of turn.""","3","3","0","USD","c57f873b-5fb2-4638-b66c-f6d1aec156ba","188221","3998107","","Jesper Ejsing","war"
"Makeshift Battalion","Makeshift Battalion","War of the spark 1/31/23","War of the Spark","WAR","22","$0.15","$0.75","","5x","","","","C","Creature — Human Soldier","3","{2}{W}","White","""• Makeshift Battalion and the other attacking creatures don't have to be attacking the same player or planeswalker.
• Once Makeshift Battalion's ability has triggered, it doesn't matter how many creatures are still attacking when that ability resolves.""","460949","""Whenever Makeshift Battalion and at least two other creatures attack, put a +1/+1 counter on Makeshift Battalion.""","3","2","0","USD","82293d58-d3b4-4cf6-8a16-32ae3e509696","188168","3997857","","Zoltan Boros","war"
"Mana Geode","Mana Geode","War of the spark 1/31/23","War of the Spark","WAR","241","$0.30","$1.20","","4x","","","","C","Artifact","3","{3}","","""""","461168","""When Mana Geode enters the battlefield, scry 1.
{T}: Add one mana of any color.""","0","0","0","USD","17315a12-a7f8-45ba-ac3b-a62c789e75d0","188889","4006868","","Raoul Vitale","war"
"Martyr for the Cause","Martyr for the Cause","War of the spark 1/31/23","War of the Spark","WAR","23","$0.19","$0.57","","3x","","","","C","Creature — Human Soldier","2","{1}{W}","White","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.
• If another creature with a +1/+1 counter on it is dealt lethal damage at the same time as Martyr for the Cause, the triggered ability can’t proliferate a +1/+1 counter on the other creature in time to save it.""","460950","""When Martyr for the Cause dies, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","2","2","0","USD","acfbc8ca-a574-461e-92ea-c6010daa8230","188390","4003580","","Zoltan Boros","war"
"Mountain","Mountain","War of the spark 1/31/23","War of the Spark","WAR","259","$0.20","$0.60","","3x","","","","C","Basic Land — Mountain","0","","Land","""""","461186","""({T}: Add {R}.)""","0","0","0","USD","489fdba7-5c25-4cf3-a1e0-3e0fda6c6ee6","188307","3999114","","Titus Lunter","war"
"Mountain","Mountain","War of the spark 1/31/23","War of the Spark","WAR","260","$0.18","$0.36","","2x","","","","C","Basic Land — Mountain","0","","Land","""""","461187","""({T}: Add {R}.)""","0","0","0","USD","9e7878e1-28a5-4527-ba61-ed6c6b855309","188363","4001865","","Adam Paquette","war"
"Mountain","Mountain","War of the spark 1/31/23","War of the Spark","WAR","261","$0.19","$0.38","","2x","","","","C","Basic Land — Mountain","0","","Land","""""","461188","""({T}: Add {R}.)""","0","0","0","USD","1ef001a8-adb5-4125-aa1a-f5e3f8ca898b","187135","3989646","","Richard Wright","war"
"Naga Eternal","Naga Eternal","War of the spark 1/31/23","War of the Spark","WAR","60","$0.15","$0.45","","3x","","","","C","Creature — Zombie Naga","3","{2}{U}","Blue","""""","460987","""""","3","2","0","USD","0f244233-f2e8-48f8-9106-e7cd186efd51","187198","3990057","","Johann Bodin","war"
"Nahiri's Stoneblades","Nahiri's Stoneblades","War of the spark 1/31/23","War of the Spark","WAR","139","$0.15","$0.90","","6x","","","","C","Instant","2","{1}{R}","Red","""• You can’t target the same creature twice to have it get +4/+0.""","461066","""Up to two target creatures each get +2/+0 until end of turn.""","0","0","0","USD","0a14331e-8da5-4455-ac69-e510684e989c","187253","3990529","","Micah Epstein","war"
"New Horizons","New Horizons","War of the spark 1/31/23","War of the Spark","WAR","168","$0.20","$0.80","","4x","","","","C","Enchantment — Aura","3","{2}{G}","Green","""• You can cast New Horizons even if you control no creatures.
• If the land this Aura would enchant is an illegal target by the time New Horizons resolves, the entire spell doesn't resolve. It won't enter the battlefield, so its ability won't trigger.""","461095","""Enchant land
When New Horizons enters the battlefield, put a +1/+1 counter on target creature you control.
Enchanted land has ""{T}: Add two mana of any one color.""""","0","0","0","USD","02c521da-677e-43b9-b5fe-c84dc64e66ec","188873","4006762","","Eytan Zana","war"
"No Escape","No Escape","War of the spark 1/31/23","War of the Spark","WAR","63","$0.15","$0.45","","3x","","","","C","Instant","3","{2}{U}","Blue","""• A creature or planeswalker spell that can’t be countered is a legal target for No Escape. The spell won’t be countered when No Escape resolves, but you’ll still scry 1.""","460990","""Counter target creature or planeswalker spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.
Scry 1.""","0","0","0","USD","bc9888a1-6f35-4802-b8fb-902017736d4a","187124","3989536","","G-host Lee","war"
"Ob Nixilis's Cruelty","Ob Nixilis's Cruelty","War of the spark 1/31/23","War of the Spark","WAR","101","$0.19","$0.95","","5x","","","","C","Instant","3","{2}{B}","Black","""• The replacement effect from Ob Nixilis’s Cruelty will exile the target creature if it would die this turn for any reason, not just immediately after Ob Nixilis’s Cruelty resolves.""","461028","""Target creature gets -5/-5 until end of turn. If that creature would die this turn, exile it instead.""","0","0","0","USD","94db72a8-57f7-4f17-9f09-cae90ef50304","187140","3989696","","Igor Kieryluk","war"
"Plains","Plains","War of the spark 1/31/23","War of the Spark","WAR","250","$0.15","$0.60","","4x","","","","C","Basic Land — Plains","0","","Land","""""","461177","""({T}: Add {W}.)""","0","0","0","USD","d92ef517-2417-43a2-8b1a-0673d1531c65","188360","4001835","","Jonas De Ro","war"
"Plains","Plains","War of the spark 1/31/23","War of the Spark","WAR","252","$0.19","$0.57","","3x","","","","C","Basic Land — Plains","0","","Land","""""","461179","""({T}: Add {W}.)""","0","0","0","USD","0d7ae52e-9ea7-4e9d-a9c9-c819cc768cd6","187136","3989656","","Richard Wright","war"
"Pollenbright Druid","Pollenbright Druid","War of the spark 1/31/23","War of the Spark","WAR","173","$0.25","$0.50","","2x","","","","C","Creature — Elf Druid","2","{1}{G}","Green","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.
• You may choose Pollenbright Druid as the target of its own ability.""","461100","""When Pollenbright Druid enters the battlefield, choose one —
• Put a +1/+1 counter on target creature.
• Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","1","1","0","USD","4b0f478c-54f8-4087-ad52-d089e2049dda","188216","3998057","","Matt Stewart","war"
"Pouncing Lynx","Pouncing Lynx","War of the spark 1/31/23","War of the Spark","WAR","25","$0.15","$0.45","","3x","","","","C","Creature — Cat","2","{1}{W}","White","""""","460952","""As long as it's your turn, Pouncing Lynx has first strike.""","2","1","0","USD","9383956f-90bc-40e4-ae5c-503e98e21832","188160","3997818","","Sidharth Chaturvedi","war"
"Primordial Wurm","Primordial Wurm","War of the spark 1/31/23","War of the Spark","WAR","174","$0.15","$0.60","","4x","","","","C","Creature — Wurm","6","{4}{G}{G}","Green","""""","461101","""""","7","6","0","USD","fc0e8298-adac-4922-8824-a1fafa089f72","188167","3997847","","Svetlin Velinov","war"
"Prismite","Prismite","War of the spark 1/31/23","War of the Spark","WAR","242","$0.15","$0.60","","4x","","","","C","Artifact Creature — Golem","2","{2}","","""""","461169","""{2}: Add one mana of any color.""","2","1","0","USD","40475e96-0283-445f-97fb-1da008707399","188890","4006878","","Alayna Danner","war"
"Raging Kronch","Raging Kronch","War of the spark 1/31/23","War of the Spark","WAR","141","$0.15","$0.60","","4x","","","","C","Creature — Beast","3","{2}{R}","Red","""• Raging Kronch can be declared as an attacker only if another creature is declared as an attacker at the same time. Once it’s attacking, removing the other creature won’t cause Raging Kronch to stop attacking.
• If you control more than one creature that can’t attack alone, they can attack together, even if no other creatures attack.
• Although Raging Kronch can’t attack alone, other attacking creatures don’t have to attack the same player or planeswalker. For example, Raging Kronch could attack an opponent and another creature could attack a planeswalker that opponent controls.
• If a creature that can’t attack alone also must attack if able, its controller must attack with it and another creature if able.
• In a Two-Headed Giant game, Raging Kronch can attack along with a creature controlled by your teammate, even if no other creatures you control attack.""","461068","""Raging Kronch can't attack alone.""","4","3","0","USD","ae38aa2d-6c0e-409a-bfc7-ed4281457670","188395","4003970","","Steve Prescott","war"
"Relentless Advance","Relentless Advance","War of the spark 1/31/23","War of the Spark","WAR","64","$0.15","$0.30","","2x","","","","C","Sorcery","4","{3}{U}","Blue","""• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.""","460991","""Amass Zombies 3. (Put three +1/+1 counters on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","0","0","0","USD","4258e242-91c6-4b30-86ec-7759705aa97c","187138","3989676","","Stanton Feng","war"
"Return to Nature","Return to Nature","War of the spark 1/31/23","War of the Spark","WAR","175","$0.25","$1.25","","5x","","","","C","Instant","2","{1}{G}","Green","""""","461102","""Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.""","0","0","0","USD","085e3129-591b-46ec-ac8b-cff428927c01","188886","4006838","","Alayna Danner","war"
"Rising Populace","Rising Populace","War of the spark 1/31/23","War of the Spark","WAR","29","$0.15","$0.45","","3x","","","","C","Creature — Human","3","{2}{W}","White","""• If a planeswalker that’s also a creature dies, Rising Populace’s ability triggers only once.
• If Rising Populace and another creature you control die simultaneously (perhaps because they were both dealt lethal damage in combat), Rising Populace won’t be on the battlefield as its triggered ability resolves. It can’t be saved by the +1/+1 counter that would have been put on it.""","460956","""Whenever another creature or planeswalker you control dies, put a +1/+1 counter on Rising Populace.""","2","2","0","USD","edcacc28-aacf-4d40-b8cc-f8c028380340","187190","3989987","","Tomasz Jedruszek","war"
"Saheeli's Silverwing","Saheeli's Silverwing","War of the spark 1/31/23","War of the Spark","WAR","243","$0.15","$0.75","","5x","","","","C","Artifact Creature — Drake","4","{4}","","""""","461170","""Flying
When Saheeli's Silverwing enters the battlefield, look at the top card of target opponent's library.""","2","3","0","USD","dba77c07-5d23-4a1a-90a0-b8293848d637","188353","4001415","","Daniel Ljunggren","war"
"Samut's Sprint","Samut's Sprint","War of the spark 1/31/23","War of the Spark","WAR","142","$0.20","$0.80","","4x","","","","C","Instant","1","{R}","Red","""• If the target creature is an illegal target by the time Samut’s Sprint tries to resolve, the spell doesn’t resolve. You won’t scry 1.""","461069","""Target creature gets +2/+1 and gains haste until end of turn. Scry 1.""","0","0","0","USD","94bda699-2b5d-4f5b-bee5-792b99d2b64a","187199","3990067","","Aleksi Briclot","war"
"Sarkhan's Catharsis","Sarkhan's Catharsis","War of the spark 1/31/23","War of the Spark","WAR","144","$0.15","$0.60","","4x","","","","C","Instant","5","{4}{R}","Red","""""","461071","""Sarkhan's Catharsis deals 5 damage to target player or planeswalker.""","0","0","0","USD","2f4b6f26-c66b-4048-9503-af0a886ef14f","188707","4005830","","Zack Stella","war"
"Shriekdiver","Shriekdiver","War of the spark 1/31/23","War of the Spark","WAR","103","$0.15","$0.30","","2x","","","","C","Creature — Zombie Bird Warrior","3","{2}{B}","Black","""""","461030","""Flying
{1}: Shriekdiver gains haste until end of turn.""","2","1","0","USD","0a1c3148-7a6f-4963-af0b-18d9a156bf22","188316","3999204","","Piotr Dura","war"
"Sky Theater Strix","Sky Theater Strix","War of the spark 1/31/23","War of the Spark","WAR","67","$0.15","$0.75","","5x","","","","C","Creature — Bird","2","{1}{U}","Blue","""• Sky Theater Strix’s last ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered.""","460994","""Flying
Whenever you cast a noncreature spell, Sky Theater Strix gets +1/+0 until end of turn.""","1","2","0","USD","98902dd9-f21c-4419-8205-4b9d6592bf28","188895","4006919","","Chris Seaman","war"
"Snarespinner","Snarespinner","War of the spark 1/31/23","War of the Spark","WAR","176","$0.15","$0.30","","2x","","","","C","Creature — Spider","2","{1}{G}","Green","""• This free card preview was provided to Scryfall by Wizards of the Coast. Thank you!""","461103","""Reach
Whenever Snarespinner blocks a creature with flying, Snarespinner gets +2/+0 until end of turn.""","1","3","0","USD","48a0fcc5-57d3-43ab-9e3d-0e015792239a","188854","4006572","","Yeong-Hao Han","war"
"Sorin's Thirst","Sorin's Thirst","War of the spark 1/31/23","War of the Spark","WAR","104","$0.15","$0.90","","6x","","","","C","Instant","2","{B}{B}","Black","""• If the target creature is an illegal target by the time Sorin’s Thirst tries to resolve, the spell doesn’t resolve. You won’t gain 2 life.""","461031","""Sorin's Thirst deals 2 damage to target creature and you gain 2 life.""","0","0","0","USD","50eecfc2-452d-461c-a37c-8aa10183e5a0","187241","3990436","","Daarken","war"
"Spark Harvest","Spark Harvest","War of the spark 1/31/23","War of the Spark","WAR","105","$0.19","$0.76","","4x","","","","C","Sorcery","1","{B}","Black","""• You must sacrifice exactly one creature or pay an extra {3}{B} to cast this spell; you can’t cast it without paying one of those costs, and you can’t pay either multiple times. Players can respond to Spark Harvest only after it’s been cast and all its costs have been paid. No one can try to destroy the creature you sacrificed to stop you from casting this spell or to make it cost more mana.""","461032","""As an additional cost to cast this spell, sacrifice a creature or pay {3}{B}.
Destroy target creature or planeswalker.""","0","0","0","USD","2013a138-f8e2-4a67-91e8-759288d985a7","188610","4005248","","Kieran Yanner","war"
